     tau         EL         x1         y1         z1         x2         y2         z2
   63200   -2.91068   -0.27293   -1.04813    1.09123    0.83211   -0.02890   -0.21943 
   63300   -2.96298   -0.53264    0.22208    0.55935   -0.53811   -1.50072   -0.32044 
   63400   -3.34701    0.65758    0.08891    0.20005    0.39056    0.10359    0.36604 
   63500   -2.65275   -0.85032    0.04123   -0.22192    0.52054    0.26967    0.65758 
   63600   -2.95008    0.17421    0.02842    0.30653    0.38494   -0.51495    0.17209 
   63700   -2.94907    0.53700    0.10393   -1.22314    0.10058    0.89793    1.18788 
   63800   -3.22603   -0.31933   -0.04257   -0.13154   -0.71552    0.83499   -0.10661 
   63900   -2.65387   -0.19382    0.75016    0.02540    0.39664   -0.49958    0.65891 
   64000   -2.59107    0.81449    0.97219    0.40699   -0.05465   -0.16630   -0.14507 
   64100   -2.97752    0.30565    1.47184    0.34438    0.73944   -0.07088   -0.44217 
   64200   -3.03067   -0.44700    0.30182   -0.64491   -0.24327   -0.38821   -0.63006 
   64300   -2.71140   -0.18813    0.08744   -0.68283    0.12821   -0.80189   -0.02418 
   64400   -2.83409   -0.46106    1.28573   -0.03511    0.82026   -0.16942   -0.21204 
   64500   -2.87608   -0.92479   -0.72515    0.55469    0.04388    0.29143    0.31082 
   64600   -2.63114   -0.50480   -0.16560    0.29686    0.48465    0.60637   -0.80773 
   64700   -3.33976    0.55871   -0.04441    0.05302    0.71289    0.31883    0.00516 
   64800   -3.04581    0.67662   -0.18852   -0.15126    0.27940   -0.49111   -0.53080 
   64900   -2.66060   -0.24287   -0.11893    0.13508    0.41096   -0.03746    0.56254 
   65000   -2.51454    0.66462    0.42937    0.05570   -0.30790   -0.36095   -0.36256 
   65100   -3.39725   -0.25801   -0.71198    0.47180    0.09857   -0.14682    0.13037 
   65200   -2.84184   -0.77868   -0.62792   -0.79373    0.72912    0.09006    0.92906 
   65300   -3.04311   -0.84669    0.01716    1.09524    0.93997    0.42716    1.04538 
   65400   -2.85732    0.32771   -0.45303   -0.44605    0.32609    0.38451   -0.54471 
   65500   -2.69091   -0.60627    1.04735   -0.01788    0.15826   -0.14885    0.31654 
   65600   -2.71439    0.02476    0.35802   -0.07036    0.48298   -0.06872    0.80013 
   65700   -2.64661    0.03764   -0.74497   -0.51799    0.30272    0.55179    0.64229 
   65800   -3.29251   -1.59715   -0.38295   -2.25947   -0.29194    0.13767    0.19968 
   65900   -3.13507   -0.47045   -0.72183   -0.80495   -0.16175    0.14360   -0.81013 
   66000   -2.71251   -0.48179    0.66760   -0.37170    0.02412    0.12353    0.77429 
   66100   -2.57067    0.16110    0.85296   -0.43058    0.18238   -0.54518    0.19982 
   66200   -2.48192    0.15718   -0.11889    0.00270   -0.38672    0.82224    0.42246 
   66300   -3.46432    0.52051    0.07551    0.01814    0.75068    0.15717    0.37845 
   66400   -3.66072    0.37800   -0.04032    0.68836    1.25488   -0.04165    1.24869 
   66500   -2.92008   -0.11255   -0.06296   -0.12457   -0.50165    0.14959    0.12263 
   66600   -2.96488   -0.09571    0.29779   -0.92474    0.86885   -0.85766    1.55687 
   66700   -2.86010    0.34433   -0.54302   -0.03819   -1.29166    1.24309   -0.50130 
   66800   -2.69841    0.43319    0.16476    0.09708   -0.01573    0.01412    0.23974 
   66900   -2.78386   -0.25951    0.39041    0.27999    1.09302   -0.03950    0.44808 
   67000   -2.48948   -0.57254   -0.37639   -0.21870    0.58465   -0.05050    0.03269 
   67100   -3.44665    0.57311    1.77545    0.44739   -0.01090    0.23702   -0.18970 
   67200   -3.23532    0.24168    0.20281   -0.36795    1.04238   -0.21252   -0.35674 
   67300   -2.97540    0.31621    0.25682    0.12241    0.46279    0.27386   -1.00569 
   67400   -2.83990   -0.07094    0.29302    0.32685   -1.07008   -0.07340   -0.22889 
   67500   -2.45232   -0.06918    0.05271   -0.30668    0.61941   -0.02518    0.66158 
   67600   -2.90120   -0.23549    0.34424   -0.02540    0.63425    0.61940    0.57330 
   67700   -2.61223   -0.37108   -0.33632    0.29624   -0.34562    0.10927   -0.41569 
   67800   -2.50192   -0.31949    0.10062   -0.49123    0.51776   -0.34274    0.56522 
   67900   -2.11836    0.09772    0.21219   -0.16811   -0.15441   -0.13798    0.00871 
   68000   -3.07883   -0.26152    1.55152   -0.54956    0.12805   -0.09370   -0.74482 
   68100   -2.66175   -0.95373   -0.84272   -0.55518    0.10335    0.14441    0.28306 
   68200   -2.52297    0.12268   -0.31431   -0.56833   -0.48119    0.34852    0.07849 
   68300   -2.64650   -0.55116    0.37790    0.20727    0.85117   -0.23500   -0.65976 
   68400   -2.74093    0.27381    0.03364   -0.24498   -0.48221   -1.13460    0.12955 
   68500   -2.66656   -0.59962    0.88900    0.20703   -0.15382   -0.28573   -0.19156 
   68600   -2.97197    0.65829   -0.33138   -0.68727    0.64961   -0.07787    0.24322 
   68700   -2.75636   -0.67318   -0.19460   -1.08328    0.58790   -0.26510    0.54132 
   68800   -2.84967   -0.03102    0.33451    0.55977    1.06916   -1.03543   -0.86151 
   68900   -2.29504    0.08266   -0.21567    0.14940   -0.00500    0.06354   -0.46557 
   69000   -2.93419    0.29382    0.08429    1.00192   -0.13687    0.76085    0.23518 
   69100   -3.11001    0.09124   -0.29598    0.21483   -0.79464   -0.62641    0.27137 
   69200   -3.23777   -0.14544    0.23629    0.22846    0.39648    1.13207    0.06596 
   69300   -2.63197    0.00473    0.04439    0.55483   -0.16487   -0.68871   -0.07143 
   69400   -2.67299   -0.38373    0.10967    0.42738    0.26892   -0.93833   -0.06185 
   69500   -3.40687   -0.08943   -0.01454    0.19345    0.10567   -0.30421    0.63047 
   69600   -2.33137    0.22997   -0.40019    0.18164    0.07513    0.14567   -0.03025 
   69700   -3.04646    0.29117   -0.49931   -1.53590   -0.80494   -0.79541   -0.04823 
   69800   -2.30530   -0.45425    0.04499   -0.32485    0.25159    0.11274    0.02410 
   69900   -2.97359    0.53635   -0.29136    0.16266    0.19177   -0.81408   -0.69806 
   70000   -2.42638    0.15264    0.20279    0.07063   -0.43380    0.12244   -0.33111 
   70100   -2.68067    0.17369    0.41702   -0.75733    0.05501    0.36470    0.79751 
   70200   -2.75983   -0.20292    0.12714    0.07281    0.79184    0.28987   -1.18336 
   70300   -3.57266   -0.19179   -0.16965   -0.34241   -1.57658   -0.39900   -0.73633 
   70400   -3.61708   -0.86347    0.58361   -0.04053   -0.66847    0.29487   -0.09828 
   70500   -3.23505    0.18333   -0.98987    0.58072    1.17021    0.28252    1.81140 
   70600   -3.10691   -0.19852   -0.26546    0.74982   -0.14375   -0.25388    0.02873 
   70700   -3.43540    0.90465   -0.21135   -0.68363    0.28214   -0.32946   -0.14183 
   70800   -2.58738    0.37051    0.25282    1.34103   -0.01453   -0.09186   -0.17137 
   70900   -3.18836    0.05601   -0.03454   -0.12030    0.31341   -1.52879    0.32393 
   71000   -2.63188    0.12451   -0.26536    0.83453    0.22800    0.16329   -0.84075 
   71100   -2.71779    0.17076   -1.19081    0.71487   -0.27405    0.49428   -0.29277 
   71200   -3.11350   -0.12817    0.97853   -0.07132   -0.18149    0.55237   -1.41289 
   71300   -2.54899    0.33109    0.21679    0.35982   -0.01877    0.16392   -0.13733 
   71400   -2.47761   -0.22423   -0.21333   -0.17226    0.79859   -0.02445    0.33463 
   71500   -2.36558    0.11786    0.00156    0.09548   -0.27629   -0.37195   -0.60905 
   71600   -2.77108   -0.02614    0.06537    0.22948   -0.13599    0.75578   -0.26348 
   71700   -2.52588    0.61088    0.20446   -0.25876   -0.28560   -0.27480    0.59731 
   71800   -2.46694   -0.34623   -0.09694    0.27321    0.36720   -0.14637   -0.72054 
   71900   -3.04077    0.09468    0.33241   -0.68988    0.65796   -0.32132   -0.68525 
   72000   -2.20915   -0.15884   -0.02903    0.42789    0.09288   -0.08959   -0.29364 
   72100   -2.68184    0.29767   -0.64910   -0.54192   -0.61614    0.12996   -0.16732 
   72200   -3.06812    0.89446    0.35392    0.24458    0.20342    0.74295    0.07517 
   72300   -2.60742    0.43796    0.76465    0.30353    0.08622   -0.17021    0.02758 
   72400   -3.44462    0.52342    0.61874   -0.49345    0.21490    0.26215    0.02744 
   72500   -2.91010   -0.12859   -1.22215   -1.48136   -0.10239    0.33775    0.72222 
   72600   -2.88064   -0.08858    0.12181    1.53518   -0.56476    0.06757   -0.85148 
   72700   -3.64933    0.67451   -1.36030    0.08763    0.33355   -0.45030   -0.12501 
   72800   -2.75079    0.28798    0.52141   -0.05288    0.43815   -0.25479   -0.61963 
   72900   -3.31870   -0.02513    0.12567   -0.35446    0.25720    0.19234   -0.46592 
   73000   -2.89045   -1.47862    0.44540   -0.97963    0.29367   -0.40786    0.57471 
   73100   -3.60605   -0.11528    0.03038   -0.39585    0.42762   -1.22611   -2.18862 
   73200   -2.61586   -1.14393    0.05211    0.83274    0.23388    0.07669   -0.10080 
   73300   -2.50147    0.01279    0.28691    0.32663    0.16274   -0.74996   -0.64277 
   73400   -3.41149   -0.23579   -0.42319   -0.54894   -0.82141   -0.09686   -1.06688 
   73500   -2.79297    0.30076   -0.26635   -0.18067    0.04954    1.29837    0.97025 
   73600   -2.44042    0.13840   -0.02871    0.09498   -0.32785   -0.48195   -0.37514 
   73700   -2.31659    0.22762   -0.30798    0.25960   -0.27565    0.37144    0.01570 
   73800   -2.71836   -0.37711    0.39629    0.89712    0.16850   -0.80518   -0.46115 
   73900   -3.24904    0.11872    0.40175    0.29275   -1.39769    0.98046    0.41400 
   74000   -3.10238   -0.03642   -1.73423    1.04607    0.28801   -0.23636   -0.46327 
   74100   -3.51425    0.21440   -0.97465    0.59503   -0.12028   -0.20695    0.13862 
   74200   -2.71466    0.06174   -0.15716   -0.08264    0.30758    0.17639   -0.26846 
   74300   -3.13760    0.30961   -1.94328   -1.00876    0.13162    0.15053   -0.14912 
   74400   -2.76443   -0.28159   -0.35494   -0.01989    0.67594    0.10761    1.08402 
   74500   -2.74856    0.39676   -0.56273   -0.33726   -0.33504   -0.31960    0.05444 
   74600   -2.91139   -0.47119   -0.22303   -0.81862    0.19198    0.29887   -0.32598 
   74700   -2.73740   -0.03398    0.27428    0.46661    0.13616   -1.18735    0.08513 
   74800   -3.20301   -0.52169   -1.86156    2.23295    0.80319    0.13323   -0.19835 
   74900   -2.45396    0.55773    0.35381   -0.01430   -0.08354   -0.21599    0.27192 
   75000   -3.10549   -0.17953   -0.26331   -0.26334   -0.21380   -0.00182   -0.12050 
   75100   -3.01258   -0.22218   -0.31125   -0.11605    2.28724    0.19932   -0.26123 
   75200   -3.24977    0.28692   -0.23279    0.01152    0.15323   -0.69382   -0.25704 
   75300   -3.53464    1.40136    0.85129    0.44175    0.50949   -0.04776    0.11076 
   75400   -2.54428    0.21578    0.37149    0.07783   -0.48519   -0.19289    0.52178 
   75500   -2.32419   -0.28230   -0.45633    0.20569    0.31008    0.17677    0.00964 
   75600   -3.18712    0.19876    0.20460   -0.44150    0.00812    0.31988   -0.20956 
   75700   -3.26449    0.14671    1.38596    1.91959   -0.05020   -0.10691    0.07999 
   75800   -2.82655    0.16677   -0.04159    0.49700   -0.52863    0.21131    0.42429 
   75900   -3.23475   -0.10164    0.28011   -0.47533   -0.96832    0.54954   -0.36013 
   76000   -3.19906    0.13143   -0.00342   -0.07454    0.80101    0.61002    0.59536 
   76100   -2.77057   -0.30003   -0.77599    0.09245    0.73173   -0.07628    0.56832 
   76200   -3.20689    0.06369   -0.11849    0.10535   -0.92645   -1.31412   -0.47203 
   76300   -2.69010   -0.03732    0.68987    0.04243   -0.71464   -0.22694   -0.41299 
   76400   -2.49415    0.30206    0.37376    0.25730   -0.49269    0.09968   -0.46562 
   76500   -2.34325    0.28579   -0.48579    0.22615   -0.16221    0.01959   -0.10465 
   76600   -2.65705   -0.14363    0.86188    0.13276    0.26577   -0.03096   -0.05885 
   76700   -3.17358    0.01332   -0.85562   -0.68640    0.23413   -0.05130   -0.10319 
   76800   -3.25746    1.20361    0.01515   -0.10415    0.09359   -0.01870    0.15912 
   76900   -2.72408   -1.34459    0.06496    0.03692    0.20648    0.04334    0.25961 
   77000   -2.71887   -0.52163   -0.94187    0.13167   -0.33394    0.40169   -0.23961 
   77100   -2.94993    0.26952   -0.60316   -0.95300    0.28747   -0.02694    0.07797 
   77200   -2.93363    0.09761   -0.22082    1.02554    0.23531   -0.12517   -1.75664 
   77300   -2.79255   -0.04568    0.13700   -0.50014   -0.49690    0.03657   -0.13762 
   77400   -2.45164    0.43975    0.16750   -0.02832   -0.52063    0.30682   -0.15309 
   77500   -2.72724    0.50460   -0.37565   -0.04081   -1.04362    0.12700    0.78696 
   77600   -3.10656    0.65152    0.45399   -0.79497    1.40213   -0.27765   -0.03116 
   77700   -2.41741   -0.07483    0.46346    0.29989    0.31856   -0.53261   -0.13136 
   77800   -3.02953   -0.02925   -0.17436   -0.42049    1.08111   -1.10294    1.70190 
   77900   -3.19739   -0.39071   -0.64460    0.00033    0.85227   -1.40616   -0.00553 
   78000   -2.41748    0.11301    0.07061   -0.26822   -0.31746   -0.47153    0.05087 
   78100   -2.55591    0.33143   -0.24666   -0.52561   -0.07819   -0.33433    0.27104 
   78200   -2.53533   -0.02159   -0.07016   -0.19700    0.38034    0.51998   -0.00453 
   78300   -3.33814   -0.11953    0.18910   -0.06888   -0.09666    0.49374    0.11847 
   78400   -2.24892    0.32100   -0.06081   -0.04839   -0.37244   -0.13273    0.22061 
   78500   -2.70096   -1.20771    0.61598   -0.17303    0.25907    0.01897    0.25947 
   78600   -2.78001    0.26733   -1.31590    0.29432   -0.60680    0.47803   -0.18190 
   78700   -2.39978    0.69173   -0.18752   -0.19571   -0.15078    0.14467    0.22093 
   78800   -2.59087   -0.14029    0.10549    0.41836   -0.25990   -0.77362   -0.44096 
   78900   -2.55675   -0.14029   -0.37787    0.58248    0.35425   -0.14018   -0.64405 
   79000   -3.55313    0.81627    0.30722    0.28444    0.75384    0.12132    0.19604 
   79100   -2.63820    0.36737   -0.12384   -0.74891   -0.15344    0.32305   -0.01506 
   79200   -2.79356    0.64848   -0.11472   -0.10638    0.01901    0.17610   -0.79529 
   79300   -3.11352    1.17537    1.23758    1.15702    0.52464   -0.87687    0.37703 
   79400   -3.01389   -0.73652    0.29271    0.53258    1.21020   -0.66495   -1.75289 
   79500   -2.96871   -0.63079    0.15992    0.81611    0.59437   -0.46136   -1.78694 
   79600   -2.94823    0.06137    0.27472   -0.10702   -0.89014    0.21543    1.39051 
   79700   -3.27597   -0.07281    0.03963    0.44703   -0.32185   -0.43861    0.63615 
   79800   -3.74381   -0.01159   -0.26187    0.64089   -0.15876   -1.36773    2.11595 
   79900   -2.62084    0.45014    0.26475    0.24207   -0.09901   -0.26915    0.42423 
   80000   -3.26046    0.26574    0.33565    0.08195    0.00412    0.85305   -0.15217 
   80100   -2.16025   -0.05984    0.03434   -0.13067    0.29253    0.08385    0.17036 
   80200   -2.62356    0.29090   -0.49578   -0.34285    0.26063    0.49776   -0.25549 
   80300   -2.58326    0.11913   -0.15993   -0.23418    0.34230    0.00410    0.92962 
   80400   -3.13381   -0.44439   -0.14359   -0.76387    0.03617   -0.11098   -0.04942 
   80500   -3.15651    0.88781    1.52039   -1.39804    0.87690   -0.48558    1.31867 
   80600   -2.68270   -0.32889    0.81673   -0.21558   -0.36813   -0.60576    0.52383 
   80700   -2.83509    0.75431   -0.57620    0.54139   -0.63184   -0.42493    0.32836 
   80800   -3.24875   -0.46667   -0.15202    0.45692   -1.36303   -0.44894   -0.26730 
   80900   -2.57545    0.54581    0.22405    1.15246   -0.18179   -0.04441   -0.28969 
   81000   -2.91887   -0.59794    0.09532   -0.65377   -0.86445   -0.51394    0.37559 
   81100   -2.53079    0.43444    0.33181   -0.43420   -0.22573    0.26487    0.43712 
   81200   -2.97661    0.05016   -0.80844   -1.30209    0.16995    1.29679    0.68567 
   81300   -3.03541    0.24599    1.47644    0.40369    0.33293   -1.53681   -0.77119 
   81400   -3.15751    0.13685   -1.20399   -0.04858    0.65428   -0.41802   -0.10650 
   81500   -2.91910    0.54653    0.37143    0.26244    0.87628   -0.56758   -0.44459 
   81600   -2.59288   -0.40418   -0.44603    0.97849    0.20820    0.27497   -0.41327 
   81700   -2.72864   -0.40729   -0.52251   -0.51204    0.27710    0.50670   -0.53366 
   81800   -3.51272   -0.30622   -0.27985    0.11287   -1.29223   -0.11652    0.65220 
   81900   -2.64252   -0.17292   -0.05919   -0.08561    1.01249    0.81346   -0.29126 
   82000   -2.61958   -0.52184   -0.19689   -0.01451    0.22156   -0.34115   -0.47072 
   82100   -2.50943   -0.35519    0.28023    0.31975   -0.00795   -0.63774   -0.00046 
   82200   -2.98078    0.26631    0.01003    0.20516   -0.16956    0.40745    0.68803 
   82300   -3.15388   -0.59016   -0.12766   -0.15007   -0.29497   -1.55317    0.18240 
   82400   -2.81118    0.75829   -0.41005   -0.03172   -1.20707   -0.56123   -0.12098 
   82500   -2.79458   -0.94261    0.69531    0.59091    0.25736   -0.29116    0.32652 
   82600   -3.15302    0.24415   -1.39801    1.26299    0.88025   -0.15133    0.00729 
   82700   -3.13839   -0.38753    0.21510   -0.00812   -0.04697    0.87098    1.15882 
   82800   -2.72230   -0.00167    0.13576    0.29279   -0.32111    0.38364   -1.42073 
   82900   -3.24530   -0.03269    0.70378    1.06762   -0.44095   -0.02390    1.30732 
   83000   -2.88563    0.32302   -0.56568    1.05914   -0.09903    0.95556   -1.01789 
   83100   -2.91232    0.10848    0.28572    0.55912    0.35831   -0.01550    0.12870 
   83200   -3.18418    0.39536   -0.48750    0.97454    0.61906   -0.45426    0.16562 
   83300   -2.57819    0.58461    0.44092    0.27443   -0.09332   -0.52042   -0.53451 
   83400   -3.32971   -1.36333   -0.21830   -0.38960   -0.16038    0.18883   -0.23593 
   83500   -3.27492    0.54709   -0.24796   -0.59932    0.18654    0.13751   -0.45562 
   83600   -2.75731    0.48696    0.24622    0.57774   -1.18769   -0.50280   -0.32151 
   83700   -2.70866   -1.22597    0.07290    0.31747    0.46718   -0.33970   -0.35810 
   83800   -3.02098    0.25727   -0.13514   -0.00168    0.20792   -0.28211   -0.63110 
   83900   -2.87554    0.09382    0.92132    0.43615   -0.61006   -0.22233    0.75779 
   84000   -2.71304    0.81463   -0.03323   -0.25042   -1.08395   -0.13229    0.46944 
   84100   -2.75866   -0.19379   -0.33949   -0.37362   -0.15503    0.47019   -0.51324 
   84200   -3.26578   -0.12596    0.29119   -1.87823   -0.42944    0.48741   -0.19129 
   84300   -3.34374    0.08388   -0.21456   -0.52026   -0.22497   -0.38851   -0.60878 
   84400   -2.31779    0.00646   -0.77759   -0.05981    0.03003    0.11664    0.06364 
   84500   -3.18548    0.19685   -0.57865   -0.40367    2.03575   -0.10561    0.57679 
   84600   -2.69124    0.62620    0.69395   -0.17406   -0.85834   -0.39549   -0.22006 
   84700   -2.95380    1.91010    0.50068   -1.33966   -0.26250   -0.00721   -0.01049 
   84800   -3.06935    0.32594    0.10740   -0.81527    0.35644    0.37902   -0.14485 
   84900   -2.66973   -0.25749   -0.15692   -0.08882    0.75349   -0.59969    0.36151 
   85000   -3.56517    0.27364   -0.11015    0.21761    1.04445    0.04562    0.36564 
   85100   -3.21363   -0.06773    1.49577   -0.29324    0.00246    0.65409    0.58708 
   85200   -3.35384    0.11840   -0.38930    0.96960   -0.03939    0.11243    0.63762 
   85300   -2.80459    0.01390   -0.89544    0.32245    0.36919    0.01813    0.01520 
   85400   -3.00745    0.22180    0.54372    0.40282    0.16135   -0.34165    1.12139 
   85500   -2.83295    0.07610   -0.29896    0.14003   -0.38487   -0.23690    0.20351 
   85600   -2.85457   -0.20225   -0.60015   -0.61629   -0.56701    0.29060   -0.33933 
   85700   -3.22189   -0.70807    1.24421    0.19751    0.36296    1.38909    0.92871 
   85800   -2.55095   -0.21335    0.78039   -0.34087    0.10438   -0.09300    0.42833 
   85900   -2.44134    0.58996    0.18782   -0.10142   -0.14132    0.04500    0.29020 
   86000   -2.80247   -0.88577    0.80069   -0.48238    0.67365   -0.65487    0.48385 
   86100   -2.70750    0.00867   -0.22059    0.87378    0.13542   -0.62585   -0.67423 
   86200   -2.68673   -0.00166    0.86634    0.08639   -0.30949   -0.54535    0.63297 
   86300   -2.83838   -0.39733    0.26537   -1.30209    0.23616   -0.59494    0.04439 
   86400   -3.37083   -1.46023    1.06743    0.91660   -0.32224   -0.06659   -0.10973 
   86500   -2.77003    1.21421    0.55577   -0.34194   -0.79864   -0.27228    0.02070 
   86600   -3.21351    1.00610    0.32714    1.62423    0.29127   -0.43283    0.05637 
   86700   -2.85473    0.45981    1.44586   -0.03520   -0.06476   -0.08616    0.24183 
   86800   -2.66679    0.20349   -0.40674   -0.51189    0.28642   -0.31043    0.74452 
   86900   -3.15132    0.32398   -0.26799   -0.08634    0.48456   -0.33207    0.39298 
   87000   -2.66649   -0.01584   -0.10195   -0.60851    0.08192    0.39299   -0.08616 
   87100   -2.90352   -0.95579   -0.53584    0.55342   -0.12768   -0.00604   -0.27714 
   87200   -3.35692    0.38052    0.57876   -0.15590    0.02164    0.18540   -0.19172 
   87300   -2.79128    0.39589    0.63285   -0.33947   -0.16334   -0.03831   -0.33160 
   87400   -2.75374    0.17526   -0.07086    0.04462    0.10370   -0.19055   -0.20595 
   87500   -2.35961   -0.18328   -0.02750    0.13626    0.74837    0.25068   -0.34431 
   87600   -2.43243   -0.17838    0.34459   -0.18430   -0.30738   -0.41565    0.08703 
   87700   -2.77653   -0.82659   -0.12725   -0.56589    0.75150    0.84706    0.22792 
   87800   -3.65843   -0.31411   -0.03632   -0.12743   -1.15327   -0.43052   -0.17825 
   87900   -2.55021   -0.16150   -0.35899    0.39043   -0.11386    0.63612   -0.73809 
   88000   -2.77304    0.21126    0.60560   -0.96627    0.48536   -0.11283    0.21614 
   88100   -2.46629   -0.35410    0.27634    0.46370   -0.05929   -0.21772   -0.06524 
   88200   -3.23507    0.02666   -0.29373    0.44725    0.05122    0.04186    0.22568 
   88300   -2.54835   -0.11038    0.42466   -0.17998   -0.43227   -0.15634    0.48448 
   88400   -3.65665   -0.28861    0.02255   -0.05196   -0.90796   -0.15680   -0.34176 
   88500   -2.66018    0.79777   -0.41104   -0.26209   -0.70197   -0.26785   -0.12204 
   88600   -3.03295    0.12010    0.23970    0.82377    0.25968   -0.50010    0.64441 
   88700   -2.93342   -0.99895    0.02182   -1.32803   -0.17971    0.62076    0.56464 
   88800   -2.40694   -0.06650   -0.25668    0.31355    0.11365    0.34550    0.12816 
   88900   -2.72880    0.55942    0.44475    0.38758   -0.13153    0.15349   -0.04545 
   89000   -2.39120    0.39212   -0.11272    0.10323   -0.72200   -0.05838   -0.11776 
   89100   -2.81206    0.02029    0.36739   -0.03088    0.90217   -0.03648   -0.15695 
   89200   -2.36446   -0.01176    0.13097   -0.00435   -0.42617   -0.59960   -0.05604 
   89300   -3.10362   -0.15834   -0.01643    0.08310    0.34928   -0.17992    1.14353 
   89400   -2.86000   -0.09362    0.43759    0.41575   -1.09424   -0.71202   -1.07301 
   89500   -2.87182   -0.24895   -0.22805    0.26823    0.03310    0.17772    0.60154 
   89600   -2.80476    0.69262    0.36008   -0.45724   -1.18573   -0.75747    0.10085 
   89700   -2.52740    0.28143    0.76224   -0.21325   -0.15202   -0.49677    0.38494 
   89800   -2.49793   -0.27254   -0.38087    0.31387    0.15361   -0.12776   -0.57048 
   89900   -2.94492    0.63912    0.77294   -1.49794    0.31533    0.08866    0.44406 
   90000   -2.59308   -0.77961   -0.36002    0.47714   -0.01728    0.10777   -0.21615 
   90100   -2.82956   -0.23506    0.46351   -0.11843    0.85130    0.49770   -0.03326 
   90200   -2.84618   -0.12874    0.41952   -0.32697    0.19689   -0.03234   -0.52012 
   90300   -2.65035   -0.32414    0.65065    0.82458   -0.28963   -0.27858   -0.39455 
   90400   -2.34083    0.03720    0.31098    0.52580    0.08100   -0.01326   -0.36816 
   90500   -3.31660    0.30698    1.05071    0.29331   -0.15935    0.70619    0.46545 
   90600   -2.63436    1.16377    0.38190    0.29944   -0.24998   -0.29631   -0.20336 
   90700   -3.48266    0.34336   -0.18380    0.18441    0.77118   -0.42999   -0.03635 
   90800   -2.61275    0.27885   -0.18495   -0.82864    0.06393   -0.38064    0.40569 
   90900   -2.74801    0.69030   -0.17598    0.00627   -0.00616    0.54022   -0.77560 
   91000   -3.65889   -0.13187    0.08545    0.20558   -1.00706   -0.50130    1.86840 
   91100   -3.06647    0.33218    0.16414   -0.02263   -0.40714    0.90395   -1.19882 
   91200   -2.48220    0.45821   -0.13515   -0.04066   -0.40406    0.65800    0.12513 
   91300   -2.44224   -0.08589    0.49380    0.17690   -0.29592   -0.53344   -0.29803 
   91400   -3.18511   -1.46311    0.07515    0.54641   -0.80110   -0.52142   -0.36623 
   91500   -3.00115   -1.26197    0.97504   -0.24073   -0.27934   -0.52442   -0.62141 
   91600   -2.50230   -0.17061   -0.77547   -0.23577    0.32912    0.40282   -0.07390 
   91700   -3.03386   -0.44640    0.13777   -0.20910   -0.25574   -1.14511   -0.77967 
   91800   -3.02912   -0.71754   -0.63844   -0.28258   -0.80871   -0.23571    0.67205 
   91900   -2.60355    0.10183    0.64010   -0.59023    0.26990   -0.47184    0.58777 
   92000   -2.86463    0.07249   -0.55234    0.08480    1.01382    1.37450    0.39152 
   92100   -3.16955   -0.06916   -0.00538   -0.01230   -0.27475    0.23725    0.21356 
   92200   -2.92753    0.23459    0.22773   -0.36049    0.39027   -0.69527   -0.54008 
   92300   -2.27563   -0.02318   -0.21948   -0.06171    0.17577    0.10634    0.32289 
   92400   -2.95815   -2.17015   -0.50607   -0.37113    0.20244    0.27579   -0.06327 
   92500   -2.85245   -0.52443   -0.31171   -1.32198    0.00107   -0.46369    0.83556 
   92600   -2.81097    0.00725    0.28776   -0.75890   -0.23990    0.88620    0.35698 
   92700   -2.50584   -0.57505   -0.11809   -0.45553   -0.01268   -0.11278    0.33579 
   92800   -2.74319    0.03446    0.10849   -0.10691    0.84258   -0.74644    0.14877 
   92900   -2.85442    0.28919    0.22252    0.17827   -0.40532    0.47791    0.48803 
   93000   -3.03040    0.04615   -0.29477   -0.51300    0.38920    1.87271    1.82026 
   93100   -2.43325    0.33748   -0.62962    0.09479   -0.05160    0.46141    0.13925 
   93200   -2.57119    0.42254   -0.43821   -0.45497   -0.59418   -0.03615   -0.02833 
   93300   -2.71614    0.16003   -0.38250   -0.02795    0.09080   -0.06009    0.24403 
   93400   -2.79431   -0.11885    0.13007    0.13320   -0.55814    0.07946   -0.66455 
   93500   -2.97098   -1.19765    0.26734    0.35011   -0.00451   -0.24844    0.58963 
   93600   -3.34785   -1.70085   -0.81754    0.29958   -0.33786   -0.81143   -0.25631 
   93700   -2.65844    0.06571   -0.37309   -0.10725    0.44974    0.43385   -0.55581 
   93800   -2.53107   -0.06971   -0.46354   -0.21636   -0.43269    0.07885    0.24421 
   93900   -2.64029   -0.19018    0.46773    0.71048    0.20726   -0.07966    0.01501 
   94000   -2.76880   -0.26383    0.13941    0.32392   -0.19124   -0.52022    0.28031 
   94100   -2.86314   -1.00053    0.25556   -0.80375    0.62506    0.12772    1.05435 
   94200   -2.47071   -0.19775   -0.17560   -0.34501    0.28778   -0.28730    0.10962 
   94300   -2.95069   -0.49799    1.17626    0.39995    0.08343   -1.54345   -0.28598 
   94400   -2.93087    0.14090   -0.28207   -0.22961   -0.64628   -0.40691   -0.34636 
   94500   -3.08269    0.46854   -0.94410    0.74632    0.12150    0.18867    0.46381 
   94600   -2.76218   -0.37497    0.01180   -0.77818   -0.05365    0.33343    1.24039 
   94700   -2.94400    0.00643   -0.18762    0.10231    0.20801    0.17505    0.69698 
   94800   -2.64546   -0.16869    0.14945   -0.60571   -0.48723    0.31343    0.75228 
