     tau         EL         x1         y1         z1         x2         y2         z2
   68000   -2.70827   -0.09445    0.15459   -0.70020    0.20928   -0.19451   -0.04290 
   68100   -2.85604    0.15568   -0.63276   -0.04466   -1.44805    0.20861   -0.58312 
   68200   -2.65375    0.93468    0.37027    0.32399   -0.15435    0.15217   -0.06627 
   68300   -2.34478   -0.23702   -0.19962   -0.73398    0.10186    0.16785    0.24966 
   68400   -2.63289    0.21085    0.40325    0.57187   -0.60131   -0.08108    0.09215 
   68500   -3.14826   -0.47841   -0.13637   -0.28356   -0.34071    1.61351   -0.87618 
   68600   -2.67404   -0.01113   -0.23320    0.60981    0.73685   -0.37176   -0.44395 
   68700   -2.58131    0.03599   -0.05258    0.22254    0.01662   -0.14143   -0.02796 
   68800   -2.85589   -0.65697   -0.08151    0.27817    0.35862    1.45313    0.20233 
   68900   -2.51680   -0.05213   -0.00349    0.24988    0.13587   -0.60231   -1.06933 
   69000   -2.95658    1.47266    1.84388   -0.31004   -0.47969   -0.23847    0.62520 
   69100   -2.68036   -0.28012    0.00703    0.02090    0.58847   -0.98162   -0.49006 
   69200   -2.60979    0.63401   -0.12151    0.43468   -0.15974    0.24369    0.12520 
   69300   -2.48583   -0.01074   -0.06417   -0.00557    0.49091    0.17889    0.19370 
   69400   -3.09481    0.69528    0.58106   -0.19367   -0.43785   -1.81610    2.41465 
   69500   -2.86976   -0.00703    0.06157    0.14366   -0.66808   -0.09760    0.05268 
   69600   -3.65632    0.66193   -1.60097    0.10910    0.02568   -0.22886   -0.12725 
   69700   -3.14617   -0.04196    1.89385    0.42359   -0.56145    0.23132   -0.41172 
   69800   -2.40034    0.27107   -0.57861    0.33348   -0.07742    0.01982   -0.12506 
   69900   -3.01147    0.14496   -0.67914    1.58986   -0.12211    0.62020    0.27056 
   70000   -2.38851   -0.65567    0.01330    0.20104    0.23432   -0.22915   -0.16638 
   70100   -2.73702   -0.22111    0.30707    0.00219    0.23686    0.28126    0.00428 
   70200   -3.12740    0.02474    0.01486    0.63295    0.02914   -1.33665    0.54608 
   70300   -2.57874    0.25077    0.25968    0.24846    0.42949   -0.44559   -0.42150 
   70400   -2.74955    0.34494   -0.15772    0.63026    0.57353   -0.37528   -0.43809 
   70500   -3.36859   -0.59255    0.79221    2.02481    0.22649   -0.18188    0.32091 
   70600   -3.04664    0.30819    0.12506    0.09868   -0.28188    1.13425    0.25968 
   70700   -2.62214    0.18643    0.77989   -0.94518   -0.16490   -0.61146    0.17736 
   70800   -2.82190    0.77307    0.32246    1.78543   -0.34704   -0.45374   -0.51600 
   70900   -3.03004   -0.38450   -0.87862   -0.23165    0.02806   -0.20206    0.29291 
   71000   -2.65670    0.06418   -0.02797   -0.03738   -0.50949    0.88461   -0.35672 
   71100   -3.35000    0.30026    0.58454   -0.38821   -0.09780    0.32126   -0.35330 
   71200   -3.03946    0.53883   -0.51168   -1.03210   -1.64087   -1.31286    0.33575 
   71300   -2.54825   -0.73785    0.12990    0.10402    0.67187   -0.44685   -0.45167 
   71400   -3.04882   -0.05300   -0.08329   -0.56017   -0.32180    1.01830   -0.51519 
   71500   -3.03124    0.46589    0.38834    1.12044   -0.37096   -0.52464    0.74619 
   71600   -2.91192   -0.24776   -0.24969    0.49393    1.24966    0.57886    0.66185 
   71700   -3.37032    0.53997    0.77294    0.20004    0.23688    0.96730    1.01715 
   71800   -3.00660   -0.10514   -0.05667   -0.15056    0.90943   -1.50163    0.42741 
   71900   -2.77383    1.13398   -0.77638    0.20330    0.03139    0.25062   -0.29695 
   72000   -3.27182   -0.69629   -0.71279    0.93961   -0.02192    0.14000    0.54204 
   72100   -2.30980    0.35449    0.45487    0.06305   -0.34714   -0.19166   -0.11370 
   72200   -3.16352   -1.88997   -0.29111   -0.42519   -0.73550   -1.24636    1.20926 
   72300   -2.55693   -0.01543    0.65581    0.31901    0.35549   -0.72266   -0.62241 
   72400   -2.75414   -0.48861   -1.06283   -0.14611    0.00484    1.31343   -0.05963 
   72500   -2.89793    1.43150   -0.99924   -1.31195   -0.78102    0.18650    0.59039 
   72600   -3.21696   -0.34657   -0.82756    0.26596   -0.80314   -0.94335   -0.89740 
   72700   -2.46952    0.42023   -0.69516    0.23287   -0.14407    0.37185   -0.40852 
   72800   -2.71849    0.18838    0.33418   -0.04054   -0.41795    0.30741    0.38983 
   72900   -3.30985    0.63110   -0.88901   -0.33726    0.13293    0.03587   -0.08266 
   73000   -2.92611   -0.00356   -1.08773    0.03527   -0.92781   -0.18388   -0.66220 
   73100   -2.83716   -0.48113    0.08792    0.50886    1.63069   -0.94817   -0.97777 
   73200   -2.53345   -0.29155   -0.37954    0.24566    0.93376    0.51566   -0.12450 
   73300   -3.58115   -0.37149    0.72127   -0.67035   -0.39473    1.39315   -0.50230 
   73400   -3.11502   -0.39379    0.75975    2.19765   -1.08590   -0.94606    0.03010 
   73500   -2.92855   -0.42179    0.36869    0.23355   -0.34338    0.51329   -0.81580 
   73600   -3.67900    0.19124    2.12039   -0.37100    0.06343    0.48381    0.19357 
   73700   -3.10283   -0.29882   -0.33128   -0.57155    0.39842   -0.69275   -0.50405 
   73800   -2.99213    0.57491    0.41621    1.18342    1.12828    0.51376   -0.49557 
   73900   -2.69583   -0.57984   -0.02378    0.56175    0.33472    0.08471    0.26944 
   74000   -2.48764   -0.21310    0.29878   -0.32651    0.55727    0.15692    0.48103 
   74100   -2.72289   -0.89707   -0.33158   -0.49664    0.65468   -0.60060    0.01412 
   74200   -2.33220   -0.11292   -0.39973    0.11241   -0.19498    0.23571   -0.08349 
   74300   -2.89962   -0.12105   -0.50845    0.70637   -0.50664    0.16855    0.22140 
   74400   -2.82872    1.21136   -0.56155   -0.35913   -1.24607   -0.29977   -0.30526 
   74500   -2.78385   -0.42052   -0.58784    0.26296    0.34454   -0.43507   -0.23429 
   74600   -3.29470   -0.33378   -0.02694    0.26236   -0.11376   -0.02945    0.72378 
   74700   -2.74842    0.25807   -0.02694    0.95901    0.30623   -0.45265   -0.18079 
   74800   -2.86119   -0.44725   -0.06136   -0.30503   -0.53127    0.57713    1.20608 
   74900   -2.90815    0.31324   -0.49873   -0.81436   -0.42429    0.10839   -0.36478 
   75000   -3.24350   -0.80018   -2.81253   -0.21355   -0.01241    0.07490   -0.50550 
   75100   -3.53007   -0.07942    0.29151   -0.10476   -0.20105    0.31047   -0.28318 
   75200   -2.27290   -0.07942   -0.21109   -0.04366    0.34245    0.13078    0.17404 
   75300   -3.05819    0.89110   -0.23529   -0.62856    1.11711    1.20204    1.21242 
   75400   -2.34081   -0.65755    0.07256    0.05241    0.18029    0.03020   -0.15621 
   75500   -2.99102    0.12873    0.17104   -0.33421   -0.31896   -0.10514   -0.52424 
   75600   -2.81702    1.08634   -0.39636    0.35179   -0.68022    0.31844    0.92003 
   75700   -2.78969    0.45778   -0.01398   -0.56329   -0.42695   -0.40037   -0.44202 
   75800   -3.24904    0.07425   -0.24205   -0.46154   -0.44043    0.13598   -0.87148 
   75900   -3.02898    0.09065   -2.29948    0.45021   -0.35820    0.14001    0.05917 
   76000   -2.48819   -0.12805    0.82418   -0.34472    0.07414   -0.57530   -0.06691 
   76100   -3.55354   -0.04696    0.66768    0.27372    1.12968    1.67178    0.28346 
   76200   -2.90424    0.62413   -0.15356    0.55791    0.78688   -0.38468   -0.76007 
   76300   -2.62409   -0.04105    0.04016   -0.10453    0.89889    0.26930    1.35891 
   76400   -2.35142   -0.04105    0.07411    0.03078   -0.10652   -0.68655   -0.36947 
   76500   -2.32048   -0.01743   -0.62128   -0.11686    0.13975    0.35106   -0.03470 
   76600   -2.72470   -1.63121   -0.03013    0.64029    0.19064    0.00519    0.07518 
   76700   -3.04407    0.28914   -0.94587   -0.55779    0.80108    0.08252   -0.67928 
   76800   -2.87317    0.17073   -0.57837    0.07542    0.85052    0.02349   -0.41387 
   76900   -2.86458   -0.58519    0.52365    0.30072    0.87619    0.22313    0.95623 
   77000   -2.52002    0.32695    0.05204   -0.14181   -0.41807   -0.12501    0.93879 
   77100   -2.57530    0.35654   -0.05303   -0.66767   -0.35742    0.65233    0.58833 
   77200   -2.82942   -0.72341    0.41633    0.71117   -0.12460    0.46244   -0.41894 
   77300   -2.91459   -0.06009    0.72553   -0.74680    0.18445    0.07433    0.06458 
   77400   -3.04538    0.45737    0.51656    0.72630    0.04843    0.13526   -0.09178 
   77500   -2.75779    0.53230    0.89280   -0.57406   -0.23201   -1.21651   -0.12817 
   77600   -3.39576    0.13691   -0.73989   -0.52836    0.50622   -1.88436    0.47048 
   77700   -2.96443   -0.45320   -0.21165    0.26241    1.82937   -0.02277    1.16472 
   77800   -2.86771    0.54613   -0.32253   -0.10384   -0.12652   -0.54831    1.05405 
   77900   -2.60857    0.23180    0.25864   -0.33417   -0.78906   -0.14144   -0.23044 
   78000   -2.60545    0.42698    0.49652   -0.39239    0.33899   -0.36995    0.24880 
   78100   -3.00353    0.05247    0.26330   -0.45526    1.04116    0.64493    0.20071 
   78200   -3.05083   -0.75508    0.95817    0.30308    0.44153    0.99605   -0.15418 
   78300   -2.81759   -0.50402   -0.12040   -0.05143    0.05126    1.03939   -0.68072 
   78400   -2.87248   -0.27037   -0.09219    0.90157   -0.06139    1.26753    0.03654 
   78500   -2.77230   -0.52563    0.85170   -1.03545    0.59461    0.02303    0.10324 
   78600   -2.68929   -0.17234    0.15052    0.44496   -0.11869    0.75277   -0.88537 
   78700   -3.34296   -0.18647    0.26592    0.71142   -0.19881    0.51358    0.37428 
   78800   -3.78649   -1.07582   -0.32699    1.70224   -0.17679   -0.16099    0.27549 
   78900   -2.74033    0.56175    1.36533    0.00857    0.31763   -0.65768    0.00673 
   79000   -2.73905    0.38767   -0.22507   -0.64734   -0.80797    0.60227   -0.33666 
   79100   -2.63305    0.04876    0.10015    0.73288    0.18666    0.70360   -0.55444 
   79200   -2.79987    0.82862    0.36930    1.01152   -0.95494   -0.66054   -0.71439 
   79300   -2.50500   -0.18810    0.43715   -0.31269    0.00874    0.00399    0.68374 
   79400   -2.59572    1.19203   -0.16591    0.97123   -0.23241   -0.07335   -0.20509 
   79500   -3.23116    0.21995    0.00627   -0.52320    1.53589    0.28242   -0.08965 
   79600   -2.49099   -0.65417    0.39771   -0.32969    0.03852   -0.17796    0.35163 
   79700   -2.55979    0.60345   -0.07516   -0.11935   -0.17249   -0.40364   -0.00026 
   79800   -2.82379   -0.42194   -0.20733   -0.62573    0.33373   -0.32171   -0.22659 
   79900   -2.74671   -0.57395    0.03181    0.00286   -0.08489   -0.38700    0.51653 
   80000   -2.83521    0.95916   -0.59654   -0.15602    0.08973    0.32602   -0.49143 
   80100   -3.34132   -0.09176    0.10030   -0.23543   -0.15412   -0.43561   -0.76441 
   80200   -3.19412    0.09664    0.62296    0.08568   -0.76928    0.69610    0.79756 
   80300   -2.77532   -1.64795    0.10916    0.47943    0.44758   -0.35690    0.14776 
   80400   -2.41357    0.13175    0.15846    0.15369   -0.39641   -0.34625    0.19936 
   80500   -3.25781    0.32246   -0.45828   -0.64547   -0.84163   -0.42900   -1.34035 
   80600   -3.30821   -0.13335   -0.28873    0.23947   -0.55633   -0.42072    0.04473 
   80700   -3.14961    0.00031   -0.50353    0.43299    0.20087   -1.38759   -0.79357 
   80800   -3.38383   -0.15027    0.08033    0.18597   -0.05902   -0.27268    0.86140 
   80900   -2.10335    0.03518    0.00616   -0.12056   -0.13257    0.03948    0.08525 
   81000   -2.82034    0.25500    1.32758   -1.06046   -0.59668   -0.54881    0.66486 
   81100   -3.22906   -0.54323   -0.37384   -0.90104   -0.25315    0.11809   -0.04768 
   81200   -2.62820    0.29727    0.22413   -0.18243   -0.33114   -0.08381   -0.50056 
   81300   -2.79749    0.75365    0.79967   -0.17926   -1.08943   -0.09266    0.90863 
   81400   -2.78373   -0.51721   -0.00281   -0.42909    0.60341    0.15539    1.75508 
   81500   -2.47814    0.03090   -0.35355    0.65776   -0.26542    0.39210   -0.60744 
   81600   -3.34338    0.03090    0.04157   -0.47663    0.24158   -0.03687   -0.38599 
   81700   -2.59278   -0.32355    0.35219   -0.10216    0.71159   -0.14131   -0.57714 
   81800   -2.55629    0.45918    0.33153    1.07867   -0.12230   -0.29873   -0.43231 
   81900   -2.53260   -0.50766   -0.06088    0.72220   -0.11076    0.08827   -0.30393 
   82000   -3.65653    0.26275    0.27843    0.18568    0.27561    0.45157    0.47897 
   82100   -2.79120    0.41147   -0.21160   -1.08647   -0.60964   -0.85300    0.61489 
   82200   -2.96548   -0.04643    0.43915    0.27034    0.91591   -0.51386    1.00589 
   82300   -2.74284   -0.71575    0.03508   -0.79074    0.74159    0.63173   -0.12102 
   82400   -2.51394   -0.69547   -1.02515    0.25102    0.26930    0.21742   -0.03580 
   82500   -3.10452   -0.49584    0.78548   -0.98704   -0.34497    0.29197    0.20472 
   82600   -2.95963   -0.74020   -0.54917    0.41574    0.47861    0.22426    1.37550 
   82700   -3.11633    0.43688    1.13951   -0.38680    0.36008    0.38664    0.48162 
   82800   -2.58957    0.31134   -0.18762    0.30699    0.31028    0.61767   -0.36734 
   82900   -3.16515    0.22642    0.06682   -1.46039   -0.43737   -0.39448   -0.39892 
   83000   -2.66973    0.85812    0.39172   -0.34626   -0.26699    0.32508    0.57090 
   83100   -3.01545    0.00595    0.40822    0.87644   -0.38853    1.13698   -0.04270 
   83200   -2.73875   -0.68319   -0.87534   -0.36717   -0.03571    0.03702    0.38235 
   83300   -2.84062   -0.06102   -0.06476    0.67608   -0.42054    0.14492    0.08849 
   83400   -2.46711   -0.72290   -0.17038    0.55533    0.19636   -0.00314    0.01645 
   83500   -2.48725    0.00495   -0.92110    0.05589   -0.00434    0.59495    0.16579 
   83600   -2.56698    0.25494    0.38841    0.18383   -0.97721   -0.28588    0.10664 
   83700   -2.43395   -0.46025   -0.27991    0.08447    0.52806    0.38641    0.31974 
   83800   -2.92645    0.65327   -0.31937    0.71537    0.03577    0.49743    0.41148 
   83900   -3.03042   -0.06571    0.20230   -0.24932    0.15783    0.14644   -0.11842 
   84000   -2.89255   -0.27897   -0.30798    0.26740    0.31434    0.04247   -2.14531 
   84100   -2.64217    0.22346   -0.40997   -0.40713   -0.43389    0.54198   -0.42872 
   84200   -3.49379    0.18417   -0.12158   -0.01241    0.89376    0.14276    0.06973 
   84300   -3.25305   -0.10705    0.11322   -0.11012   -0.61068    0.90192    0.75451 
   84400   -2.73181   -0.15718    1.10359    0.05073    0.67169   -0.18669   -0.42061 
   84500   -2.64408    0.33896   -0.57007    0.69842   -0.75802    0.58733   -0.53877 
   84600   -2.78542   -0.34160   -0.06300   -0.01883   -0.11582    0.67418   -0.40732 
   84700   -2.77626   -1.07064    0.44628   -0.48793    1.14800    0.37991    0.00369 
   84800   -3.07810    0.14729    0.96557   -0.59783    1.43314    0.25684   -0.31262 
   84900   -2.98678    0.02054    0.88738    0.87450   -0.65752   -0.10955    0.41740 
   85000   -2.89476    0.91664   -0.70280   -0.77844    0.11288   -0.12751    0.35221 
   85100   -2.70089   -0.15657   -1.06615   -0.56448   -0.34835    0.44909   -0.14997 
   85200   -2.83168    0.34551   -0.47656   -0.47234    0.20942   -0.52918    0.46084 
   85300   -2.69903    0.07858   -0.33744    0.50781    0.31634    0.00932   -0.04423 
   85400   -2.54661    0.40319    0.55615   -0.53300    0.18291   -0.32161    0.14855 
   85500   -3.66592    0.00198    0.11395    0.59671    0.00340    0.12329    0.17401 
   85600   -3.47518   -1.47504   -0.52464   -0.48260   -0.13098   -0.27815   -0.33207 
   85700   -2.63612    0.41012    0.30894    0.36438   -0.12669    0.39368   -0.80665 
   85800   -3.25625   -0.93928    0.43155   -0.42830   -0.97110   -0.70781   -1.34866 
   85900   -3.24626    1.34837    0.09850   -0.11112    0.52841   -0.14243   -0.68166 
   86000   -3.02137   -0.04824    0.38521    0.40764   -0.56017    0.37936    0.08693 
   86100   -2.31855    0.41690    0.11721   -0.28426   -0.34223   -0.16459   -0.03021 
   86200   -2.95539   -0.75054   -0.42288   -0.65069   -0.13738    0.98930   -0.82339 
   86300   -2.74622    0.42141    0.30826    1.19647   -0.37273   -0.55759   -0.98862 
   86400   -3.37432   -0.45791   -0.40202   -0.02217   -1.33955    0.50743   -2.61391 
   86500   -3.02194   -1.30807   -0.73141    1.11658   -0.47923    0.01162   -0.61261 
   86600   -3.39143   -0.42008   -0.19261    0.26928   -0.37198   -0.07345    0.00839 
   86700   -3.68170    0.21416   -0.18116   -0.17414    1.01086   -0.12219   -0.92966 
   86800   -3.15290    0.00692    0.21567   -0.12746    0.26644    0.50145    0.22298 
   86900   -2.67475   -0.87408    0.11490    0.14166    0.60109   -0.43209    0.67191 
   87000   -2.72305   -0.05157    1.41919    0.31890   -0.29990   -0.21457   -0.19977 
   87100   -2.51747    0.54156   -0.73655   -0.16854   -0.49124    0.43852    0.28368 
   87200   -3.34263    0.01026    0.87369   -0.08285   -1.23241    1.17429    0.27461 
   87300   -2.66375   -0.87717    0.94338    0.41640    0.68547   -0.24712   -0.04037 
   87400   -2.67099   -0.43095   -0.36003   -0.29364    0.29015    0.55008   -0.61309 
   87500   -2.76092   -0.36082    1.65795   -0.36102    0.32707   -0.22606    0.27455 
   87600   -3.36592   -1.22160    0.28122   -0.14780   -0.63184   -0.16945   -0.47413 
   87700   -3.07000    0.05541   -0.14340   -0.02873    1.39990    0.89359   -0.66133 
   87800   -2.99237   -0.54379    0.95195    0.32720    0.58449    0.82741   -0.22550 
   87900   -2.78888   -0.08320   -0.19107    0.26437    1.30772    0.40841    0.06348 
   88000   -3.14678   -0.54009    0.34165   -0.26336   -0.17628    0.87766   -0.01572 
   88100   -2.84668   -0.26069   -0.73647    0.26501    0.43696   -0.25438   -1.31960 
   88200   -3.64773    0.10891    1.38940    0.46813    0.15827    0.34855    0.33820 
   88300   -2.82923    0.40101    0.42380   -0.48684   -0.37657    0.59308   -0.00655 
   88400   -2.60489   -0.21127   -1.03164    0.24605   -0.24835    0.42418    0.16349 
   88500   -3.13122   -1.00636   -0.49001   -1.34967    0.21431    1.09954   -1.32436 
   88600   -3.29834    0.46098    0.31698   -0.05021    0.57766    0.24482    0.36078 
   88700   -3.03322    0.18614    1.32438   -0.62065    0.09573    0.86224    1.18821 
   88800   -2.48755    0.04816    0.09589   -0.23451   -0.57950   -0.71625    0.70789 
   88900   -2.80074   -1.42599   -0.82146    1.15320    0.36921    0.05162   -0.52964 
   89000   -2.97770   -0.57952   -0.18922   -0.07588   -0.10213   -0.28785   -0.35013 
   89100   -2.78044    0.19858    0.29888    0.41066    0.63194   -0.31132    0.05202 
   89200   -2.91776   -0.80816   -0.45430    0.42151   -0.59385    0.10456   -1.36262 
   89300   -3.06689    1.25997    0.18721   -0.54998    0.80763   -0.70425    0.44646 
   89400   -2.73740    0.20358    0.17816    0.22902    0.26503   -0.46421    0.22329 
   89500   -3.45726    0.03224    0.16421   -0.26425    0.15311    0.62153   -0.24825 
   89600   -2.75835   -0.06797   -0.52807   -0.32405   -0.34268    0.36516   -0.59004 
   89700   -2.13232    0.07677    0.09041    0.00114   -0.12932   -0.38381    0.06102 
   89800   -2.59619   -0.03707    1.01419    0.40537    0.19485   -0.11339   -0.28328 
   89900   -2.82655   -0.28471   -0.28493   -0.33685   -0.54386   -0.17614    0.35124 
   90000   -2.82705    0.41598    0.95670   -0.76230   -0.08229    0.10966    0.20883 
   90100   -3.35480   -0.17327   -0.13041   -0.67730   -0.24862    0.01744   -0.16028 
   90200   -3.17164    0.65240    0.82179   -1.87192   -0.52378   -0.12521   -0.32965 
   90300   -2.75509   -0.06205    0.19979   -0.05656   -0.73360   -0.96894    1.06453 
   90400   -3.81246    0.17718   -0.26309   -0.12001    0.26777   -0.44895   -0.16481 
   90500   -2.39436   -0.50619   -0.03518   -0.27925    0.21475   -0.06873   -0.08748 
   90600   -2.83204   -0.15776    0.16409    0.26962   -0.56781   -1.49515   -0.36283 
   90700   -3.37035    0.72552    0.39480    0.04205    0.13099    0.08938    0.20049 
   90800   -3.63316   -0.59965   -0.39889    0.36460   -2.71355    0.11695    0.51135 
   90900   -2.51036   -0.05974   -0.58183   -0.56969   -0.31009    0.28584    0.10786 
   91000   -3.16878    0.10778    0.57191    1.03961   -0.57844    0.05621    0.62146 
   91100   -3.17193    0.31836    1.00852    0.41086    0.39591    0.10877   -0.06826 
   91200   -3.33530   -0.90766   -0.01843   -0.06287   -0.21641    0.00591   -0.28174 
   91300   -3.10287    0.23847   -1.04852   -1.03415   -0.55602   -0.11860   -0.27403 
   91400   -2.58578    0.13631   -0.14039   -0.28769   -0.58416   -0.00196   -0.13577 
   91500   -2.61470   -0.45407   -0.02199   -0.14766    0.10008    0.14426   -0.29601 
   91600   -3.25559   -0.31412   -0.02279   -0.10632   -0.13688   -0.21038   -1.31756 
   91700   -2.93433    0.12708   -0.26944   -0.41426    0.72316    0.19331   -0.24301 
   91800   -3.09037   -0.44169    0.19789    0.09418    0.78044    0.05855    2.06668 
   91900   -2.54723    0.38278   -0.54539    0.38331   -0.17078    0.33763   -0.79482 
   92000   -2.25638    0.13863   -0.21173    0.50378   -0.08792   -0.02521   -0.16829 
   92100   -2.55152   -0.86420   -0.44660   -0.23503    0.54432    0.51236    0.15721 
   92200   -2.67025   -0.10818    1.59252    0.23545   -0.13317   -0.29830    0.08561 
   92300   -2.71957    0.14302    0.44645   -0.61549   -0.97108   -0.13952   -0.00377 
   92400   -2.69156   -0.01841    0.11597    0.02351    0.15534   -0.68806    0.86984 
   92500   -2.82009    0.33333    0.02047   -0.51937    0.09428   -0.90992   -0.06829 
   92600   -2.98731    0.72431   -1.49342    0.29381   -0.06768    0.80417   -1.62686 
   92700   -3.11429    0.44133    0.62378    1.46116    0.62957    1.06264   -0.09000 
   92800   -2.75814   -0.15475   -1.16560   -0.19453    0.33552    0.28265    0.89362 
   92900   -3.16273   -0.08945   -0.02678   -0.47621   -0.36350    0.66265   -0.49455 
   93000   -2.99530   -0.53546    0.30484   -0.29380    0.96443   -2.35882    1.26508 
   93100   -2.74767    0.78465   -0.37401   -0.57995   -0.42384    0.03611   -0.39895 
   93200   -2.63298    0.28505    0.45149   -0.98251    0.36577   -0.12762    0.56280 
   93300   -2.83986   -0.01377    0.19433    0.80955    0.31248   -1.38818   -0.06128 
   93400   -3.36081   -0.41999   -1.08419    0.12758    0.02479   -0.29688   -0.24167 
   93500   -2.33376    0.36853   -0.00094    0.32490   -0.18333    0.21311   -0.41195 
   93600   -2.76419    0.68665    0.18859   -0.47266    0.05537    0.66956    0.89216 
   93700   -3.64001   -0.61402    0.09943    1.22726   -0.09741    0.09973    0.09250 
   93800   -2.92474   -0.54125    0.05601   -0.77719    0.28393    0.13251   -0.28606 
   93900   -2.60461    0.34776   -0.17829   -0.65971    0.02749   -0.15339    0.14220 
   94000   -2.82423    0.26085    1.00217    0.22769    0.40019    0.02150   -0.88475 
   94100   -3.01646   -0.91410    1.45755   -0.35446    0.10215   -0.09433   -0.51260 
   94200   -2.93947    1.03996    1.10401   -0.29723    0.55108   -1.09479   -0.60100 
   94300   -2.71657    0.02499   -1.36273   -0.76402    0.14123    0.74326    0.09727 
   94400   -2.83890   -0.67707    0.18936   -0.24116   -0.44036   -0.10056    0.78414 
   94500   -2.81333   -0.99416    0.23437    0.20447    0.61801    0.90532   -0.76296 
   94600   -2.80230   -0.33680   -0.87016   -1.66090    0.08849    0.57613    0.25926 
   94700   -2.98986    1.07647   -0.16464    0.96212   -0.42357   -0.41779    0.59457 
   94800   -3.37618   -0.08863   -0.33750    0.24003   -1.73563   -1.01322   -0.47462 
   94900   -3.10138   -0.59027   -0.02369   -0.84251    0.23458   -0.31323   -0.73672 
   95000   -2.97183    0.04779    0.24694   -1.61100    0.03498   -1.23695   -0.10859 
   95100   -2.97306   -0.80784    1.68800    0.26842    1.28655   -0.12108    0.50749 
   95200   -2.72871    0.14436   -0.01062   -0.92406   -0.56046    0.87725    0.68802 
   95300   -2.58010    0.39453   -0.11798   -0.51041   -0.58714    0.76341    0.30359 
   95400   -2.72780   -0.59105   -0.39556   -0.30826    0.54349    0.25383   -0.77955 
   95500   -2.71260   -0.13253   -0.07289   -0.32015   -0.56324   -0.36215    0.39958 
   95600   -2.68877   -0.09470   -0.60715    0.39205    0.85059    0.16867   -0.84754 
   95700   -2.71520    0.45266   -0.10743    0.37498    0.18225   -0.09953   -1.26869 
   95800   -2.49160   -0.41097   -0.34472    0.43423    0.12581    0.62372   -0.49979 
   95900   -2.61803    0.85590   -0.84728    0.01601   -0.42103   -0.02836    0.05246 
   96000   -3.05056   -0.00881    0.42835    0.22103    0.12916   -0.22057    1.16583 
   96100   -2.89923    0.30943   -0.10343    0.01168   -0.16920   -0.81523    0.31709 
   96200   -2.70969    0.08016    0.80941   -0.44180   -0.26066   -0.37403   -0.46308 
   96300   -2.45825    0.11632    0.32433    0.24196    0.25576   -0.62549    0.03033 
   96400   -3.39701    0.28316    0.15733   -0.12585    0.74656    0.04173    0.14097 
   96500   -3.72258    0.43245    0.11149    0.04914    0.15428    0.09736    0.01249 
   96600   -2.76069    0.54126   -0.06835   -0.15423    0.05512    0.57783   -0.35170 
   96700   -2.71063   -0.43211    0.73757   -0.52837    0.80029   -0.89345    0.63245 
   96800   -2.76314   -0.26009    0.32378   -0.01364   -0.40032   -0.16726    0.30816 
   96900   -2.70014    0.08597   -0.36717   -0.63322    0.87334    0.31364    0.91470 
   97000   -2.72055    0.15423   -0.37692   -0.80143   -0.33661   -0.46208    1.17013 
   97100   -3.08368    0.75895    0.04837   -0.43836    0.18916   -0.41171   -0.66721 
   97200   -3.52531   -0.15549   -1.63863    0.72177    0.25273   -0.60461    0.71944 
   97300   -2.62544   -0.54120    0.22734    1.04486    0.09961    0.18802   -0.70581 
   97400   -2.92248   -0.01638    0.03714   -0.85658    1.22464   -1.19184    1.30080 
   97500   -3.03297   -0.17215   -0.26263    0.27778    0.58763   -0.94344   -0.09203 
   97600   -3.11911    0.04838   -0.47921   -0.00170   -0.45709   -0.45390    1.25917 
   97700   -3.11157    0.19743   -0.12643    0.31565    0.10373   -1.26068   -0.11730 
   97800   -3.33891   -0.05898    0.18699   -0.39955   -2.06236   -0.33410   -0.70787 
   97900   -2.85336   -0.54759    0.69424    0.31118    0.21084    0.60230   -0.76625 
   98000   -2.80347    0.79176   -0.22435    0.57694   -1.27887    0.11101    0.57208 
   98100   -2.61754    0.34307   -0.70073   -0.22596   -0.81787    0.45401   -0.27500 
   98200   -2.93213    0.10922   -0.41050    0.91387    0.13688   -1.17926   -0.36085 
   98300   -2.88845   -0.73427    0.52415   -0.10507   -0.48718   -0.56310   -0.73488 
   98400   -3.23670   -0.53586   -0.02704    0.14991   -0.41467   -0.06956    0.89502 
   98500   -3.15943   -0.45656    0.61850    0.81658   -0.32276    0.21321   -0.10971 
   98600   -2.72180   -1.08619    0.28216    0.61944    0.17119   -0.48641   -0.75013 
   98700   -2.78688    0.07347    0.34726   -0.00344    0.35794   -0.02469    0.65896 
   98800   -2.41441   -0.43725    0.18629   -0.27218    0.23052   -0.52287    0.31082 
   98900   -2.71200    0.05031    0.46745    0.54212    0.67851   -0.35840    0.13874 
   99000   -2.75965    0.15467   -0.55088   -0.10696   -1.18811    1.10676   -0.54289 
   99100   -3.04632    0.32717   -0.38113    0.75093   -0.88426   -0.23831    0.86289 
   99200   -2.89660   -0.75492    0.05735    0.49781    0.11176   -0.26096    0.35283 
   99300   -2.45197   -0.41333    0.21587   -0.58875    0.32113    0.14455    0.14773 
   99400   -2.54172    1.16423    0.20325    0.48578   -0.13938   -0.04474   -0.20793 
   99500   -2.40366   -0.37148   -0.14052   -0.39203   -0.02614   -0.08463    0.34813 
   99600   -2.86261   -0.92456    0.67182   -0.46395    1.45270   -0.85234    0.63909 
