     tau         EL         x1         y1         z1         x2         y2         z2
   31500   -2.78249    0.52827    0.31921   -0.90867    0.23139   -0.56930    0.30260 
   31600   -2.96617    0.18831    0.69744    0.36550    0.87566    0.51668   -0.61748 
   31700   -3.01516    1.36688    0.69864    0.83265    0.02971   -0.16297   -0.75340 
   31800   -2.55816    0.12815   -0.40056    0.30819    0.28896   -0.16784   -0.40770 
   31900   -2.56595   -0.53612   -0.27167    0.04989   -0.03626    0.28505    0.39130 
   32000   -2.52372   -0.31234   -0.03766   -0.69951    0.34805    0.20039    0.09489 
   32100   -2.82927    0.49912    0.41517   -0.78444   -0.45904    0.31495   -0.16549 
   32200   -2.60458   -0.07388   -0.27577   -0.25787    0.74460   -0.10637    0.27333 
   32300   -2.95261   -0.69239    0.28724   -0.99159   -0.66238   -0.31133    0.86256 
   32400   -3.13535    1.08260   -0.57201    0.57381    0.11527   -0.29078    0.80979 
   32500   -2.93742   -1.23986    0.13598   -0.08912   -0.15926   -0.43681    0.64025 
   32600   -2.32748    0.07122    0.36804    0.51968   -0.07622   -0.24987   -0.20730 
   32700   -3.24819    0.35949   -0.78453    0.45816    0.99407   -0.54472    0.74903 
   32800   -2.83030    0.22142    0.46941   -1.17296    0.39992   -0.20813    0.55189 
   32900   -2.62693   -0.26412    0.40600    0.11628    0.21856   -1.00562   -0.09228 
   33000   -2.50552    0.29886    0.16978   -0.37667    0.26377   -0.23667    0.14496 
   33100   -2.55760   -0.26050    0.39519   -0.09837    0.15061   -0.24605    0.71991 
   33200   -2.65227   -0.98924    0.06959    0.18163    0.24296   -0.29803    0.14627 
   33300   -2.98474    0.23303   -0.74475   -0.20331    0.60398   -0.55038    0.40719 
   33400   -2.77733    0.16774    0.66576    0.31886   -0.81747    0.10574    0.23669 
   33500   -3.52992    1.05405    0.65441    0.87934    0.25768    0.08075    0.40775 
   33600   -3.14381   -0.15767   -0.31738    0.27435    1.74866   -0.64839   -1.32008 
   33700   -3.00735   -0.15793    0.71667    0.87386   -0.24778    0.18221   -0.09557 
   33800   -2.79134    0.34837   -0.18250   -0.12426    0.39925    0.31150   -0.24739 
   33900   -2.63070   -0.72376    0.02602    0.07049    0.33703    0.32858    0.48648 
   34000   -2.97079   -0.52282    1.07278    1.11275   -0.15117   -0.66979   -0.48480 
   34100   -2.84032    0.66650   -0.53973    0.51965   -0.46994   -0.55299    0.14216 
   34200   -3.13754    0.67864   -0.91455    0.76289   -0.25977   -0.22890    0.49547 
   34300   -2.90132    0.09289   -1.58413    0.53678    0.25367    0.40183    0.01671 
   34400   -2.75900    0.01468   -0.30534    0.50135    0.48507   -0.09628    0.18307 
   34500   -3.03271   -0.32819   -0.30193    0.09454   -0.17876   -0.00670    0.14503 
   34600   -2.71827    0.46544    0.39370   -0.76781   -0.61314   -0.26180   -0.05170 
   34700   -2.54485    0.18639    0.33144   -0.28651    0.08953    0.27580    0.37102 
   34800   -3.06981   -0.31098    0.19868    1.30437    1.27070   -0.46577   -0.68032 
   34900   -3.35355   -0.24801   -0.15825   -0.27975   -0.14160    0.36428   -1.54736 
   35000   -2.92308    0.23993    0.25426   -0.29089    0.47134   -0.26533   -0.48031 
   35100   -3.19343    0.07012   -0.38042    0.23576   -0.04994   -0.31026    0.82102 
   35200   -2.94234   -0.44329   -0.19254   -0.96752    1.18122    0.46957    0.05557 
   35300   -2.91890   -0.14034    0.44807    0.13689    0.55853    0.16280    0.89567 
   35400   -2.98435    0.04463   -0.55565   -0.21061   -1.26749    0.41894    1.10051 
   35500   -2.82766    0.43119   -0.66033   -0.70567    0.62939    0.46761    0.18187 
   35600   -3.37397    0.17827    0.10654   -0.27416    0.51352   -0.18313   -0.70848 
   35700   -2.84602    0.14410   -0.29937   -0.14750   -0.55027   -0.62123    0.52438 
   35800   -3.21864    0.63838    1.44641    0.98504    0.68454   -0.90401   -1.31475 
   35900   -2.71756   -0.37626    0.23789    0.06544    0.10372    0.37760   -0.71606 
   36000   -2.55124    0.36607   -0.53774   -0.17495   -0.06250    0.65120   -0.13533 
   36100   -2.73116    0.68943   -0.02811    0.19127   -0.43730    0.85188    0.01302 
   36200   -2.73208    0.03287    0.01251    0.03631   -0.90702    0.71605   -0.84532 
   36300   -2.82575   -0.24102    0.72110   -0.13500   -0.27132   -0.66554    0.95032 
   36400   -2.92743   -0.24102    0.52035    0.28921    0.24413    0.83958   -0.70237 
   36500   -2.59037   -0.84962   -0.03607   -0.19134    0.09415    0.00038    0.33276 
   36600   -2.38460   -0.21852   -0.48293    0.25787    0.21537    0.33181    0.10823 
   36700   -3.06963    0.92355   -1.32819   -0.16614   -0.42431   -0.44999    0.86138 
   36800   -2.93069   -0.48846    0.46699   -0.85283   -0.37827   -1.08074   -0.16510 
   36900   -2.68000    0.50321    0.58737   -0.24869   -0.27831    0.25177    0.16188 
   37000   -2.71933   -0.51704    0.46130    0.19341   -0.08355   -0.01077   -0.18673 
   37100   -3.26746   -1.16437    0.42588   -0.88719   -0.54778    0.55384    0.01809 
   37200   -3.20951   -0.37648   -0.64290   -0.37833    0.90166   -0.23607    2.30488 
   37300   -2.62902   -0.16839   -1.20328   -0.37707    0.07282    0.16930    0.13804 
   37400   -2.78440    0.64638   -0.19048    0.13248   -0.10940    0.83094   -0.70759 
   37500   -3.09058    0.63443    0.72052   -0.45004    0.25950    0.18358    0.21524 
   37600   -2.47198   -0.10160    0.02125    0.73760   -0.19985    0.12019   -0.25950 
   37700   -3.19802    0.00227   -0.36402    1.34305   -0.50550   -0.47402    0.54001 
   37800   -3.13691    0.74617   -1.37069    0.39116    1.40795    0.14335   -0.63791 
   37900   -3.26983   -0.65007    0.23486   -0.04758   -0.11387    0.15835   -0.09355 
   38000   -2.84754    0.69859   -0.43303   -0.87089   -0.59674   -0.12621    0.65535 
   38100   -2.57205   -0.45296   -0.25726    0.00616    0.33002    0.38396    0.60873 
   38200   -2.54733    0.30570   -0.16157    0.01210   -0.46465    0.84213   -0.09978 
   38300   -2.72908    0.12507    0.17148    0.38077    0.11907   -0.88588    0.22524 
   38400   -2.78535   -1.19080   -0.31564   -0.27388    0.40317    0.34239   -0.24459 
   38500   -2.75605    0.41931    0.10721    0.00844    0.09974   -0.06856    0.16571 
   38600   -2.43584   -0.23565    0.11134    0.35148    0.60670   -0.21082   -0.23876 
   38700   -2.58545    0.51546   -0.10840    0.30021   -0.61039    0.06238    0.36811 
   38800   -2.90302    0.20578    0.29550   -0.24195   -0.99382    0.39987   -0.44849 
   38900   -3.05124   -0.53133    0.17201   -0.25496   -0.13353    1.18281   -0.24334 
   39000   -2.73294    0.29035    0.71328    0.23874   -0.57010    0.02194    0.44262 
   39100   -3.06625   -1.62380    0.83278    0.20638    0.15296    0.18006   -0.21331 
   39200   -3.07615    0.25947    0.31880    0.48710   -0.03955    0.00706    0.33858 
   39300   -2.58553   -0.16793   -0.14087    0.27541   -0.10143   -0.46087   -0.22215 
   39400   -3.09102   -0.55015   -0.16909   -0.87754   -0.00081   -0.27699   -0.09613 
   39500   -2.72174   -0.41059   -0.33896    0.51339   -0.48460    0.62976   -0.23246 
   39600   -2.97576   -0.32172    0.33245   -0.85731   -0.87665    0.22200    1.15216 
   39700   -3.07730   -0.15689   -0.42734    0.08236    0.22699   -0.66938   -0.00621 
   39800   -2.95812   -0.40803   -0.06893    1.29414   -0.35216    0.78974   -0.13787 
   39900   -2.71501    0.19170    0.45982   -0.18784   -0.04124   -0.00054   -0.25900 
   40000   -2.71065    0.22161    0.05164   -0.58215   -0.10458   -0.28952    1.06705 
   40100   -2.83308    0.39092   -0.14100    0.61117    0.02208   -0.45295   -1.17874 
   40200   -2.66172    0.62790   -0.40432   -0.22902    0.19113    0.39261   -0.01613 
   40300   -3.01164   -0.46910    0.97768   -0.21306   -0.17836   -0.37797   -1.34167 
   40400   -2.79372    0.15705    0.14245   -0.00037    0.51428   -0.67401    0.40179 
   40500   -2.86329    0.67318    0.84144   -0.63554   -0.03644   -0.77916    0.41791 
   40600   -2.82547   -0.35560   -1.06717    0.13000    0.69815    0.55303    0.03048 
   40700   -3.14060    0.83789   -1.11760    0.28740    0.20272   -0.62237   -0.53691 
   40800   -3.12245    0.02157    0.80902    0.10653   -0.04801    0.69835   -0.29221 
   40900   -2.98659   -0.41636    0.43230    1.08172   -0.30511    0.13311   -0.11954 
   41000   -2.91670    0.11813   -0.37847    0.33969    0.73256   -0.41949   -0.10220 
   41100   -2.40716   -0.03912   -0.56105   -0.43076    0.01571    0.25397    0.31599 
   41200   -2.41202   -0.13358    0.20885    0.60824   -0.13750    0.00490   -0.38526 
   41300   -3.00466    0.63089    0.29931    0.00801    0.72504   -0.14959    0.57850 
   41400   -2.86428    0.19113   -1.06935    0.33815   -0.51907    0.26106    0.60351 
   41500   -3.13932    0.45327    0.03345    0.32213    0.28780   -1.75357    0.13442 
   41600   -2.53750   -0.07740    0.06651   -0.26117   -0.14145    0.15396    0.01102 
   41700   -2.25059    0.10078   -0.15481   -0.29240    0.08004    0.00778    0.44173 
   41800   -3.59411    0.14292    0.46594    0.23687    1.24113    1.96440   -0.00520 
   41900   -3.04712   -0.10618   -0.02965    1.50882   -0.83745   -0.69553    0.03262 
   42000   -3.08680   -1.01466    1.55867   -0.84889   -0.31044   -0.50100    0.09190 
   42100   -2.58274   -0.27086    0.50873   -0.04601    0.59463   -0.12850   -0.41048 
   42200   -2.99924   -0.93234    0.01300    0.06193   -0.39768   -0.93419   -0.84306 
   42300   -2.44612   -0.46360    0.20031    0.28327    0.12576   -0.43321    0.03230 
   42400   -3.09331    0.17231   -0.19796    0.29489    1.05927    0.42842    0.32440 
   42500   -3.57168   -0.13432    0.08545    0.26759   -0.83089   -0.19973    1.32496 
   42600   -2.66985   -0.28714    0.61219   -0.54505    0.25246   -0.65142    0.34227 
   42700   -3.16366    0.41816    0.09210   -0.01486    0.80996   -0.90293   -0.54784 
   42800   -2.66770    0.71581   -0.14660    0.16225   -0.24914    0.56277   -0.51638 
   42900   -2.72560   -0.54626    0.37821    0.30289    0.13030   -0.96566   -0.14476 
   43000   -2.96906    0.12015   -0.39607   -0.99944    0.26822   -0.45914    0.01174 
   43100   -3.10521    0.37987    1.47169    0.85555    0.60806   -0.92925   -0.61588 
   43200   -2.82325    0.53093   -0.49078    0.14313   -0.10778   -0.35310    0.57246 
   43300   -2.71218    0.30468   -0.25510   -0.88677    0.09497   -0.10992    0.12622 
   43400   -3.07899   -0.26049   -0.13521   -0.03330   -0.41592   -0.34553    0.93866 
   43500   -3.23024   -0.02081   -0.18303   -0.39757   -0.97455   -1.67704    0.48150 
   43600   -3.17291   -0.40237    1.20001    0.22026    0.04116    0.13115    0.33406 
   43700   -2.73040    0.77811    0.18009   -0.30275    0.20134   -0.22605    0.59293 
   43800   -2.90785    0.64452   -1.01849   -0.18551   -0.28558    0.03860   -0.79596 
   43900   -2.85785   -1.02605    0.35663    0.42688    0.51099   -0.78430   -0.13967 
   44000   -2.71692   -0.12933    0.27537    0.60676    0.82696    0.23907   -0.34388 
   44100   -2.32532    0.48698   -0.24136    0.16686   -0.25651   -0.01845    0.09352 
   44200   -2.78491    0.23942   -0.10253    0.25243   -0.39846   -0.92033   -0.16631 
   44300   -3.15986    1.16631    0.06406    0.80953    0.01608   -0.23965    0.13840 
   44400   -3.12240   -0.03631    0.35785    2.16022   -0.07435    0.02088   -0.88832 
   44500   -2.87208   -0.38823   -0.42023    0.12374    0.61524   -0.83504   -0.22099 
   44600   -2.85374   -0.63260    0.46386    0.62974    0.86015    0.30253    0.34118 
   44700   -2.91527    0.79798    0.98927   -0.37239    0.47677   -0.50925    0.04907 
   44800   -2.46693   -0.51400    0.66976   -0.01573    0.16697   -0.07535    0.13185 
   44900   -2.88233   -0.27610    0.26932   -0.06125    0.85636   -0.26122   -1.14537 
   45000   -3.25960   -0.30691    0.50343    0.26853   -0.05455    1.51224   -1.36400 
   45100   -2.27313   -0.19528   -0.57511   -0.17918    0.14086    0.11431    0.02676 
   45200   -2.64550    0.25927   -0.02688   -0.43465    0.44005    0.43906    0.58567 
   45300   -2.80570   -0.38543    0.25759   -0.29093   -0.65656   -0.68792    0.15223 
   45400   -2.60975    0.31691    0.31465    0.07744   -0.77491    0.28201    0.08733 
   45500   -3.01396   -0.77603    0.00479   -1.37403    0.26476   -0.44902   -0.09036 
   45600   -2.90456   -0.23845   -0.02749    0.00838   -0.00860   -0.89559    0.36721 
   45700   -2.91620    0.14958   -0.46404    0.01400    1.06878    0.55546    0.58662 
   45800   -2.81961    0.92523    0.31158   -0.00652   -0.49865    0.27436    0.76707 
   45900   -2.74622   -0.01727   -0.44017   -0.28780    0.52613   -0.15317    0.91176 
   46000   -2.37474   -0.36826    0.08847    0.27814    0.31174   -0.36161    0.02011 
   46100   -2.62553    0.61994   -0.30509    0.48005   -0.12440   -0.25829   -0.18845 
   46200   -2.88543   -0.90599   -0.63811   -0.01491   -0.09142   -0.01961    0.73184 
   46300   -3.07315    0.09725    0.01467    0.04453   -1.78605    0.80363   -1.69603 
   46400   -2.35101    0.07736    0.01627    0.03610    0.03048   -0.18813   -0.40986 
   46500   -2.79887   -0.03675    0.39605    0.36239    0.15164   -0.20271    0.64869 
   46600   -2.37253   -0.65523    0.04885   -0.30625    0.22392   -0.14780    0.11962 
   46700   -2.72553   -0.16320    0.30691   -0.19316   -0.16459    0.39699    0.65417 
   46800   -2.95677   -0.18149   -0.26005   -1.37813   -0.08558   -0.26508    0.98733 
   46900   -2.77708   -0.66377   -0.39608    0.41756    0.22628   -0.09212    0.33639 
   47000   -2.96653    0.30259    0.17105   -0.94029   -0.17488   -0.62485   -0.67338 
   47100   -3.44743   -0.86916   -0.26303   -0.58104   -0.02921   -0.03815   -0.09926 
   47200   -2.37134    0.25255   -0.19906   -0.28277   -0.40549    0.15460   -0.13306 
   47300   -3.18932    1.92282   -0.26765   -1.65378   -0.49551   -0.26593    0.59056 
   47400   -3.45368   -0.27151    0.55923   -1.41785    0.17808    0.07499   -0.36932 
   47500   -2.73807    0.52710    0.00424   -0.86760   -0.26964   -0.30457    0.67162 
   47600   -2.87860    1.01458   -0.13061   -0.18738   -0.97144    0.17840    0.59876 
   47700   -2.89632    0.17974    0.22731   -0.29462   -0.42532    0.78048    1.17953 
   47800   -3.08850   -0.46942    1.06422   -0.44570   -0.50244    0.02007   -0.03409 
   47900   -2.69567   -0.91979    0.00781    0.31073    0.45166   -0.35158    0.24698 
   48000   -2.48834   -0.01179    0.50074   -0.46875    0.24621   -0.43517    0.23632 
   48100   -2.70408   -0.77161    0.43526   -0.31554    0.37864   -0.61603   -0.15341 
   48200   -2.97375    0.40602   -0.71917   -0.73458    0.15182   -0.43691    0.24808 
   48300   -2.83782   -0.69446    0.42386    0.00828   -0.56371   -0.44423    0.14052 
   48400   -2.72373    0.43852   -0.83864    0.61879   -0.02821   -0.04169   -0.37547 
   48500   -2.88777    0.41923    0.77090   -0.13505   -0.33377    0.35235   -0.80736 
   48600   -2.95157   -0.29210   -1.10633    0.66508   -0.46595    0.97114    0.06517 
   48700   -2.64615    0.01154    0.28242   -0.11581    0.65765   -0.80834   -0.21371 
   48800   -2.91339    0.09061   -0.46329    0.66443    0.31801   -0.42394   -0.00949 
   48900   -2.93475   -0.07524    0.40332    0.42456    0.66638    0.84371   -0.80122 
   49000   -2.73729    0.57158   -0.60405   -0.62244    0.11976   -0.06743    0.36440 
   49100   -2.75331   -0.00436   -0.15899    0.13014    0.28211   -0.43956   -0.35803 
   49200   -2.74929    0.04909   -0.64314   -0.38001   -0.09214   -0.42380    0.50350 
   49300   -2.88615    0.37572    0.30416    0.19629   -0.07624    0.10220    0.87405 
   49400   -2.87152   -0.06021    0.41617   -0.17160    1.18951   -1.04978    0.17993 
   49500   -3.19479    1.50023    0.48964    0.95048   -1.05620    1.28880    0.12565 
   49600   -2.79031   -1.14991    0.06844   -0.21004    0.71911   -0.02825   -0.23614 
   49700   -2.98748    0.28990   -0.01638   -0.64434    0.28196    1.06163   -0.39577 
   49800   -3.08283    0.12753   -0.47092   -1.16150   -1.39439    0.38000    0.81002 
   49900   -2.69246   -0.84878   -0.50179    0.24494    0.47084    0.36113    0.24251 
   50000   -2.84618    0.65044   -0.28614    0.54246    0.05391   -0.72147   -0.10949 
   50100   -2.87851    0.99358   -0.54462    0.64732    0.17707    0.49491   -0.10964 
   50200   -2.56894   -0.17048    0.31661    0.57056    0.44796   -0.47607   -0.28640 
   50300   -2.67594   -0.07068    0.04514   -0.09323    0.02574   -0.74014   -0.19065 
   50400   -3.25926    1.01643   -1.99943    0.52892    0.39756   -0.45709   -1.24063 
   50500   -2.39495   -0.29000   -0.64822   -0.07273   -0.07471    0.16953    0.03468 
   50600   -2.90229    0.08532   -0.07739   -1.32337   -0.70780    0.01900    0.14267 
   50700   -2.68761    0.28763   -0.90848   -0.03183    0.02065    0.47737   -0.45192 
   50800   -2.95722    0.39156    0.45721   -0.89389   -0.58549    0.68950   -0.35003 
   50900   -2.63438   -0.09115   -0.18947   -0.38086   -0.55868    0.56623    0.60802 
   51000   -3.05545    0.24879    0.41229    0.37305    0.41473    0.98268   -0.38649 
   51100   -2.87675    0.26350   -0.86665    0.14414   -0.28492   -0.46002   -0.68562 
   51200   -2.68805   -0.02897   -0.46138    0.11697    0.32587    0.29086    0.72712 
   51300   -2.05813   -0.24813    0.05448    0.04238    0.29672   -0.13793   -0.05612 
   51400   -2.68501   -0.19451   -0.43644   -0.84759    0.20637    0.57333    0.11496 
   51500   -2.90860    0.36734    0.05567   -0.26545   -1.00589   -0.92422   -0.59365 
   51600   -2.56300    0.72116    0.69332    0.16536   -0.12457   -0.27388    0.09757 
   51700   -2.64688   -0.14312   -0.16135   -0.40431    0.54377   -0.57099    0.36319 
   51800   -2.29696   -0.17487    0.04100   -0.02566    0.49868    0.30376   -0.03817 
   51900   -3.00423    1.17260   -0.67260   -0.27259   -0.12546   -0.20244   -0.68381 
   52000   -2.86523   -0.13318   -0.76294   -0.19355    1.01019    0.79338   -0.20656 
   52100   -2.96019    0.35069   -0.14119   -0.48491   -0.18943   -0.07318   -0.75914 
   52200   -2.78276    0.15202    0.21270    0.12670   -1.38131   -0.60910   -0.24224 
   52300   -2.69035    0.21795    0.03378   -0.49477    0.55871   -0.13257    0.82210 
   52400   -2.53074   -0.09473   -0.32324   -0.59521   -0.00285    0.10119    0.64653 
   52500   -2.88808   -0.33405   -0.42980   -0.32112    0.16461   -0.87729    0.50439 
   52600   -2.80536   -0.23432   -0.93115   -0.79051   -0.29504    0.39698   -0.04162 
   52700   -3.18793    1.07662   -0.25425   -1.46384   -0.42819   -0.28703   -0.57138 
   52800   -2.96314    0.10406   -1.07237   -0.11647   -0.16172   -0.31542   -0.83554 
   52900   -3.02229    0.42901    0.56774   -0.58272   -1.14926   -0.08474   -0.97468 
   53000   -2.81788    0.42215    0.33623    0.01785   -0.04568    0.30174   -0.06168 
   53100   -2.87540    0.20626    0.93585    0.35923    0.58935   -0.01968    0.05323 
   53200   -3.04059    0.00627   -0.78639    0.74133   -0.10633   -0.01968    0.00567 
   53300   -2.94543    0.88681    0.00624   -0.36240    0.61077   -0.11269    0.45513 
   53400   -2.64891   -0.40990   -0.69109    0.06064   -0.16486    0.23568    0.35709 
   53500   -2.76171   -1.14764   -0.14850    0.24055    0.45228    0.36382   -0.30059 
   53600   -3.03139    0.10563   -1.13741    1.78610   -0.14712    0.33519   -0.09284 
   53700   -2.88103    0.28352   -0.34716   -1.48710    0.00590   -0.22667    0.23901 
   53800   -2.35998    0.19894   -0.17067    0.26784   -0.48431    0.31141   -0.29977 
   53900   -3.20701   -0.54539   -0.04413   -0.77639    0.04881   -1.83223   -0.71091 
   54000   -2.88492   -0.22785   -0.21581    0.24877    0.83510   -0.31322    0.61938 
   54100   -2.61952   -0.14506    0.29742   -0.05183    0.32861   -0.91347    0.63053 
   54200   -2.69463    0.35429    0.59847    1.13409   -0.02565    0.02947   -0.08787 
   54300   -2.94834   -0.79794   -0.83243    0.14046    0.04982   -0.21162    0.69634 
   54400   -2.87088    0.12099    0.11678   -0.24079    0.20500    0.21600   -0.06467 
   54500   -2.62623   -0.45079   -0.67391    0.14500   -0.16669    0.49757    0.23496 
   54600   -3.09602   -0.70643    0.74170   -0.34817   -0.82684    0.65331    0.44003 
   54700   -3.16583   -0.99003    0.07148    1.17372   -0.07867    0.03649   -0.05317 
   54800   -2.93152   -0.13974   -1.14664   -0.22735    0.41473   -0.06633   -0.19992 
   54900   -2.54453    0.14061   -0.48489    0.24072   -0.64287    0.22890   -0.23410 
   55000   -2.94099    0.83519   -0.74617   -0.18785   -0.23450   -0.36862   -0.31678 
   55100   -2.45387   -0.24196   -0.19245   -0.64772    0.30306   -0.08946    0.21268 
   55200   -3.36214    0.03868    0.08502   -0.18908   -0.34014    0.51788   -0.60805 
   55300   -2.56033    0.01147   -0.25879    0.17276    0.28031   -0.24909   -0.28461 
   55400   -2.74745    0.33322   -0.31050    0.16236    0.28809    0.14427    0.36990 
   55500   -2.93966    0.10724    0.02149   -0.28997   -0.20089    1.37615    1.01425 
   55600   -3.44848   -0.11684    0.59872   -0.09656   -0.12957    0.44809   -0.01114 
   55700   -3.33179   -2.13065    1.10753    1.35674    0.56415    1.23959   -0.10086 
   55800   -2.85579   -0.43431    0.09691   -0.55939    1.10568   -0.71785    0.34777 
   55900   -2.97536    0.18381   -0.17049    0.03991    0.32708    1.01652    1.04022 
   56000   -3.15175   -0.67969    1.50811   -1.42722   -0.36268   -0.87275    0.13909 
   56100   -2.84348   -0.29188    1.74347    0.69620    0.06206   -0.09520   -0.05442 
   56200   -2.58869    0.20404   -0.24001   -0.01093   -0.93218    0.65400    0.06306 
   56300   -2.28249   -0.00583   -0.08326    0.18548   -0.01344    0.46012   -0.05683 
   56400   -2.79781   -0.30096   -0.62935    0.72649    0.06847    0.34234    0.29702 
   56500   -3.06956   -0.56032   -1.10951   -0.79949   -0.59836   -0.25117    1.21101 
   56600   -2.31317    0.42615    0.01270   -0.35737   -0.12647    0.00301   -0.03086 
   56700   -2.96768    0.25115   -1.28574    1.14179    0.26863    0.06626   -0.26017 
   56800   -2.97155   -0.69795    0.57577   -0.20444    1.41531   -0.52674   -0.36126 
   56900   -2.81936   -0.31077    0.60586   -0.75884   -0.59174    0.12550    0.38680 
   57000   -2.87044   -0.65333    1.43019    0.50436    0.26026   -0.11167    0.02225 
   57100   -2.88826   -0.17635    0.85600   -0.56895    0.39511    0.46103    0.29021 
   57200   -3.04090    0.93338    1.37160    0.06153    0.04227   -0.09006    0.22005 
   57300   -2.62217   -0.49930    0.34077   -0.17007    0.02066   -0.64635    0.50149 
   57400   -3.13672   -0.05794    0.00578   -0.07304    0.28593   -0.55090   -0.72472 
   57500   -2.80163   -0.27762   -0.33290   -0.26471   -0.11384   -0.20638    0.13863 
   57600   -3.50549    0.64550    0.32769   -0.32593    0.31270    0.07358   -0.12078 
   57700   -3.03738    1.12523   -0.04199    0.06764    0.06224   -0.22904   -0.09927 
   57800   -2.57433    0.37069    0.48279    0.17633    0.00344   -0.61887   -0.43514 
   57900   -2.66661    0.50887   -0.73444    0.29659   -0.30712    0.01394   -0.48900 
   58000   -2.96725   -1.03376    0.30182   -0.33305   -0.52337   -0.61048    0.89823 
   58100   -2.78527    0.03162   -0.10144    0.47888    0.23469   -0.22979    0.12175 
   58200   -2.44582    0.15658   -0.39519    0.41402   -0.01246    0.07114   -0.53522 
   58300   -2.78451   -0.12888    0.35950    0.13798   -0.26866    0.19487   -0.13420 
   58400   -2.62059   -0.01389    0.19451    0.61841   -0.63161   -0.01594   -0.44849 
   58500   -2.99287    1.74815    1.38243    0.26471   -0.04760   -0.12620   -0.05876 
   58600   -3.06355   -0.59677   -0.32981    0.19839   -0.97515    1.17779    0.08179 
   58700   -2.88992    0.93497   -0.31876   -0.73007   -0.07224    0.62538    0.73734 
   58800   -3.22442    0.24998   -0.01994    0.16274   -0.02914   -1.96626    0.14001 
   58900   -2.48661   -0.18626    0.03158   -0.60131   -0.29942   -0.07954    0.41694 
   59000   -2.69730   -0.07347   -0.59351    0.04594    0.38439    0.20616    0.74504 
   59100   -2.69233    0.02350   -0.66362   -0.03933    0.24908    0.35965   -0.74434 
   59200   -2.57976   -0.12407    0.17635   -0.04600    0.37661   -0.75890   -0.57233 
   59300   -3.14419    1.48174   -0.58237   -1.17757   -1.08199   -0.20082   -0.38990 
   59400   -2.87600   -0.19068    0.02855    0.28571    1.08746   -0.46670    0.46814 
   59500   -2.94529   -0.43174   -0.61393   -0.43830    0.48508    1.31188   -0.47886 
   59600   -3.28038   -0.88806    0.76326   -0.17202   -0.21428   -0.04941    0.00580 
   59700   -3.26596   -0.50014    0.42173    0.07583    0.46633    1.83943    0.04591 
   59800   -2.73480   -0.42163   -0.17212    0.25687   -0.21914    0.49790    0.36304 
   59900   -2.36639   -0.12588    0.36882   -0.27319    0.30741   -0.10185    0.38625 
   60000   -2.84765    0.00339   -0.96822   -0.55809    0.30344    0.67864   -0.48109 
   60100   -3.03417   -0.33357   -0.15512    0.12909    1.57005    1.28592    0.73027 
   60200   -3.14738    0.02863    0.02024    0.13881    1.77479    0.18763   -0.62361 
   60300   -2.94072   -0.36482    0.01069    0.27121    0.29510   -1.37675    0.08965 
   60400   -2.98810    0.27920   -1.66029    1.17184    0.12220    0.24831   -0.32240 
   60500   -2.44415    0.55884   -0.02008    0.21924   -0.19046    0.29926   -0.31695 
   60600   -2.14005   -0.18908    0.05963    0.02272    0.37291   -0.24505    0.11662 
   60700   -3.13932    0.37440    0.01964   -0.16440    0.20856   -0.01520   -1.06048 
   60800   -2.95984   -0.60652    0.22992   -0.60917    0.97580   -1.13799    0.33628 
   60900   -2.75918    0.32593    0.36350    0.21719    0.14182    0.32817   -0.25708 
   61000   -2.66684   -0.80079    0.05191   -0.35418    0.53529   -0.41100   -0.14530 
   61100   -3.45855   -0.11319    0.02080    0.22757   -0.05358   -0.44368    1.16011 
   61200   -3.12658    0.34660    0.73792    0.57044    0.14112    0.44414   -0.11315 
   61300   -2.48633    0.51628    0.17915   -0.16998   -0.21336    0.13735    0.49310 
   61400   -2.72775   -0.58423    0.39955   -0.06279    0.28973    0.35919    0.67938 
   61500   -2.72685   -0.82625   -0.08658   -0.36409    0.36304   -0.58361    0.38572 
   61600   -2.96606    0.27259    0.34527    0.53279    0.37109   -0.81683    0.78406 
   61700   -2.83239   -0.77514   -0.04052    0.68859    0.41542    0.83011   -0.04511 
   61800   -2.96306   -0.05571   -0.01751    0.13810    0.87979   -0.82624    0.19403 
   61900   -2.60264    0.21195   -0.45052   -0.36499   -0.15961    0.09684   -0.20054 
   62000   -3.06688    1.59161   -0.63546    0.03348    0.19559    0.68993    0.45716 
   62100   -2.77828    0.68483    0.00394   -0.52038    0.27662   -0.54437    0.24914 
   62200   -2.49764    0.43790    0.12859   -0.13895   -0.61911   -0.35568   -0.23087 
   62300   -2.85593    0.33292   -0.22084   -0.04101    0.35965    0.03028   -0.36595 
   62400   -2.98117   -0.45506    0.75502   -0.77546    0.45307   -1.17358    0.50748 
   62500   -2.57266   -0.00120    0.28141   -0.14063   -0.08819    0.01047   -0.00137 
   62600   -2.51260   -0.14723   -0.22219    0.13603    0.00533    0.58722    0.37977 
   62700   -2.99847    0.62438    0.18511   -0.75229    0.83528   -0.98718    0.64991 
   62800   -3.06666   -0.16808    0.14836   -0.16529    0.39716    0.78938   -0.40174 
   62900   -2.54601    0.27126    0.05163   -0.22370    0.21386   -0.15494    0.10890 
   63000   -2.91687    0.57148   -0.61719    0.19079   -1.13664   -0.61871    0.03639 
   63100   -3.27996   -0.24383   -0.08432    0.00163   -0.11182   -1.35748    1.16777 
   63200   -2.77166   -0.14547    0.61969   -0.12282   -0.69400   -0.11499   -0.41309 
